"","BirdID","Genetic_dad","Genetic_mum","Cohort","Immigrant","Cohort_dad","Cohort_mum","genetic_dad_age","genetic_mum_age","AgeGroupGeneticDad","AgeGroupGeneticMum","Mate","TSRatio","mean_genetic_dad","mean_genetic_mum","deltaGeneticDad","deltaGeneticMum","centered_geneticdad_age","centered_geneticmom_age","Plate","BloodAge","DNAAge","CaptureYear","offspring_age"
"1969",8187,7075,6944,2014,0,2013,2013,1,1,"young","young","young - young",2.55384754,2.17730496453901,2.39007092198582,1.17730496453901,1.39007092198582,1.17730496453901,1.39007092198582,"NdR_hstel_2016_p15_data.csvresultstotal.csv",0,2,2014,0
"1970",8188,5136,5004,2014,0,2011,2010,3,4,"young","old","young - old",2.16466033,2.17730496453901,2.39007092198582,0.822695035460993,1.60992907801418,-0.822695035460993,-1.60992907801418,"NdR_hstel_2016_p22_data.csvresultstotal.csv",0,1,2015,1
"1971",8188,5136,5004,2014,0,2011,2010,3,4,"young","old","young - old",2.16466033,2.17730496453901,2.39007092198582,0.822695035460993,1.60992907801418,-0.822695035460993,-1.60992907801418,"NdR_hstel_2016_p24_data.csvresultstotal.csv",0,2,2014,0
"1972",8189,7022,6979,2014,0,2012,2013,2,1,"young","young","young - young",2.820392078,2.17730496453901,2.39007092198582,0.177304964539007,1.39007092198582,0.177304964539007,1.39007092198582,"NdR_hstel_2016_p24_data.csvresultstotal.csv",0,2,2014,0
"1973",8266,7132,7000,2014,0,2013,2013,1,1,"young","young","young - young",2.15866248,2.17730496453901,2.39007092198582,1.17730496453901,1.39007092198582,1.17730496453901,1.39007092198582,"NdR_hstel2016_pMEAdCh1_newm_meltcurve.csvresultstotal.csv",0,2,2014,0
"1974",8282,6985,6993,2014,0,2013,2013,1,1,"young","young","young - young",2.585918764,2.17730496453901,2.39007092198582,1.17730496453901,1.39007092198582,1.17730496453901,1.39007092198582,"NdR_hstel_2016_p14_meltcurve_data.csvresultstotal.csv",0,2,2014,0
"1975",8642,5410,7144,2014,0,2011,2013,3,1,"young","young","young - young",1.662906339,2.17730496453901,2.39007092198582,0.822695035460993,1.39007092198582,-0.822695035460993,1.39007092198582,"NdR_hstel_2016_p5_data.csvresultstotal.csv",0,1,2015,1
"1976",8344,6536,7074,2015,0,2012,2013,3,2,"young","young","young - young",1.240893735,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p23_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"1977",8353,6955,6924,2015,0,2013,2013,2,2,"young","young","young - young",1.158090652,2.71428571428571,2.87142857142857,0.714285714285714,0.871428571428571,0.714285714285714,0.871428571428571,"NdR_hstel_2016_p7_data.csvresultstotal.csv",0,1,2015,0
"1978",8354,6955,5195,2015,0,2013,2011,2,4,"young","old","young - old",1.088970665,2.71428571428571,2.87142857142857,0.714285714285714,1.12857142857143,0.714285714285714,-1.12857142857143,"NdR_hstel_2016_p14_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"1979",8363,6974,6921,2015,0,2013,2013,2,2,"young","young","young - young",1.206982583,2.71428571428571,2.87142857142857,0.714285714285714,0.871428571428571,0.714285714285714,0.871428571428571,"NdR_hstel_2016_p23_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"1980",8371,6967,7160,2015,0,2013,2013,2,2,"young","young","young - young",1.835027279,2.71428571428571,2.87142857142857,0.714285714285714,0.871428571428571,0.714285714285714,0.871428571428571,"NdR_hstel_2016_p13_data.csvresultstotal.csv",0,1,2015,0
"1981",8383,4898,4943,2015,0,2010,2010,5,5,"old","old","old - old",2.530153672,2.71428571428571,2.87142857142857,2.28571428571429,2.12857142857143,-2.28571428571429,-2.12857142857143,"NdR_hstel_2016_p17_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"1982",8391,6384,5424,2015,0,2012,2011,3,4,"young","old","young - old",1.032621913,2.71428571428571,2.87142857142857,0.285714285714286,1.12857142857143,-0.285714285714286,-1.12857142857143,"NdR_hstel_2016_p7_data.csvresultstotal.csv",0,1,2015,0
"1983",8408,4967,7267,2015,0,2010,2013,5,2,"old","young","old - young",1.408152132,2.71428571428571,2.87142857142857,2.28571428571429,0.871428571428571,-2.28571428571429,0.871428571428571,"NdR_hstel_2016_p7_data.csvresultstotal.csv",0,1,2015,0
"1984",8414,7641,5675,2015,0,2013,2011,2,4,"young","old","young - old",2.414911309,2.71428571428571,2.87142857142857,0.714285714285714,1.12857142857143,0.714285714285714,-1.12857142857143,"NdR_hstel_2016_p15_data.csvresultstotal.csv",0,1,2015,0
"1985",8415,7641,6461,2015,0,2013,2012,2,3,"young","young","young - young",1.161786737,2.71428571428571,2.87142857142857,0.714285714285714,0.128571428571429,0.714285714285714,-0.128571428571429,"NdR_hstel_2016_p19_data.csvresultstotal.csv",0,1,2015,0
"1986",8430,8304,6461,2015,0,2014,2012,1,3,"young","young","young - young",3.401757175,2.71428571428571,2.87142857142857,1.71428571428571,0.128571428571429,1.71428571428571,-0.128571428571429,"NdR_hstel_2016_p15_data.csvresultstotal.csv",0,1,2015,0
"1987",8434,4854,6923,2015,0,2010,2013,5,2,"old","young","old - young",2.750758068,2.71428571428571,2.87142857142857,2.28571428571429,0.871428571428571,-2.28571428571429,0.871428571428571,"NdR_hstel_2016_p15_data.csvresultstotal.csv",0,1,2015,0
"1988",8448,6644,6978,2015,0,2012,2013,3,2,"young","young","young - young",1.452558299,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p22_data.csvresultstotal.csv",0,1,2015,0
"1989",8448,6644,6978,2015,0,2012,2013,3,2,"young","young","young - young",1.452558299,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p23_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"1990",8461,6245,6687,2015,0,2011,2013,4,2,"old","young","old - young",1.946963147,2.71428571428571,2.87142857142857,1.28571428571429,0.871428571428571,-1.28571428571429,0.871428571428571,"NdR_hstel_2016_p17_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"1991",8464,7040,6887,2015,0,2013,2012,2,3,"young","young","young - young",1.139470551,2.71428571428571,2.87142857142857,0.714285714285714,0.128571428571429,0.714285714285714,-0.128571428571429,"NdR_hstel_2016_p19_data.csvresultstotal.csv",0,1,2015,0
"1992",8467,7947,7689,2015,0,2014,2014,1,1,"young","young","young - young",0.918036552,2.71428571428571,2.87142857142857,1.71428571428571,1.87142857142857,1.71428571428571,1.87142857142857,"NdR_hstel_2016_p21_data.csvresultstotal.csv",0,1,2015,0
"1993",8480,6555,6492,2015,0,2012,2012,3,3,"young","young","young - young",1.535306658,2.71428571428571,2.87142857142857,0.285714285714286,0.128571428571429,-0.285714285714286,-0.128571428571429,"NdR_hstel_2016_pRepA_meltcurve.csvresultstotal.csv",0,1,2015,0
"1994",8482,6555,6492,2015,0,2012,2012,3,3,"young","young","young - young",1.475537878,2.71428571428571,2.87142857142857,0.285714285714286,0.128571428571429,-0.285714285714286,-0.128571428571429,"NdR_hstel_2016_p9_data.csvresultstotal.csv",0,1,2015,0
"1995",8486,6952,7710,2015,0,2013,2014,2,1,"young","young","young - young",1.360786823,2.71428571428571,2.87142857142857,0.714285714285714,1.87142857142857,0.714285714285714,1.87142857142857,"NdR_hstel_2016_p11_data.csvresultstotal.csv",0,1,2015,0
"1996",8488,6952,7710,2015,0,2013,2014,2,1,"young","young","young - young",0.933609807,2.71428571428571,2.87142857142857,0.714285714285714,1.87142857142857,0.714285714285714,1.87142857142857,"NdR_hstel_2016_p19_data.csvresultstotal.csv",0,1,2015,0
"1997",8492,4723,5675,2015,0,2009,2011,6,4,"old","old","old - old",0.643405861,2.71428571428571,2.87142857142857,3.28571428571429,1.12857142857143,-3.28571428571429,-1.12857142857143,"NdR_hstel_2016_p14_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"1998",8494,4723,5675,2015,0,2009,2011,6,4,"old","old","old - old",1.268166686,2.71428571428571,2.87142857142857,3.28571428571429,1.12857142857143,-3.28571428571429,-1.12857142857143,"NdR_hstel_2016_p14_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"1999",8496,6316,6927,2015,0,2012,2013,3,2,"young","young","young - young",0.88232336,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p11_data.csvresultstotal.csv",0,1,2015,0
"2000",8497,6316,6517,2015,0,2012,2012,3,3,"young","young","young - young",1.191134344,2.71428571428571,2.87142857142857,0.285714285714286,0.128571428571429,-0.285714285714286,-0.128571428571429,"NdR_hstel_2016_p11_data.csvresultstotal.csv",0,1,2015,0
"2001",8498,6316,6927,2015,0,2012,2013,3,2,"young","young","young - young",2.502634246,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p13_data.csvresultstotal.csv",0,1,2015,0
"2002",8499,6316,6927,2015,0,2012,2013,3,2,"young","young","young - young",1.529375299,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p11_data.csvresultstotal.csv",0,1,2015,0
"2003",8500,6451,4929,2015,0,2012,2010,3,5,"young","old","young - old",1.453184451,2.71428571428571,2.87142857142857,0.285714285714286,2.12857142857143,-0.285714285714286,-2.12857142857143,"NdR_hstel_2016_p11_data.csvresultstotal.csv",0,1,2015,0
"2004",8502,4976,5139,2015,0,2010,2011,5,4,"old","old","old - old",2.44811491,2.71428571428571,2.87142857142857,2.28571428571429,1.12857142857143,-2.28571428571429,-1.12857142857143,"NdR_hstel_2016_p13_data.csvresultstotal.csv",0,1,2015,0
"2005",8507,7616,6768,2015,0,2014,2013,1,2,"young","young","young - young",0.9857339,2.71428571428571,2.87142857142857,1.71428571428571,0.871428571428571,1.71428571428571,0.871428571428571,"NdR_hstel_2016_p21_data.csvresultstotal.csv",0,1,2015,0
"2006",8511,6845,4900,2015,0,2013,2010,2,5,"young","old","young - old",1.315301845,2.71428571428571,2.87142857142857,0.714285714285714,2.12857142857143,0.714285714285714,-2.12857142857143,"NdR_hstel_2016_p7_data.csvresultstotal.csv",0,1,2015,0
"2007",8514,6845,4900,2015,0,2013,2010,2,5,"young","old","young - old",1.369428319,2.71428571428571,2.87142857142857,0.714285714285714,2.12857142857143,0.714285714285714,-2.12857142857143,"NdR_hstel_2016_p13_data.csvresultstotal.csv",0,1,2015,0
"2008",8515,4898,4943,2015,0,2010,2010,5,5,"old","old","old - old",2.70659054,2.71428571428571,2.87142857142857,2.28571428571429,2.12857142857143,-2.28571428571429,-2.12857142857143,"NdR_hstel_2016_p6_data.csvresultstotal.csv",0,1,2015,0
"2009",8525,6955,6924,2015,0,2013,2013,2,2,"young","young","young - young",1.355395812,2.71428571428571,2.87142857142857,0.714285714285714,0.871428571428571,0.714285714285714,0.871428571428571,"NdR_hstel_2016_p5_data.csvresultstotal.csv",0,1,2015,0
"2010",8544,6536,7074,2015,0,2012,2013,3,2,"young","young","young - young",2.420554771,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p16_data.csvresultstotal.csv",0,1,2015,0
"2011",8545,6536,7074,2015,0,2012,2013,3,2,"young","young","young - young",2.259848298,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p5_data.csvresultstotal.csv",0,1,2015,0
"2012",8550,7112,4943,2015,0,2013,2010,2,5,"young","old","young - old",1.115679001,2.71428571428571,2.87142857142857,0.714285714285714,2.12857142857143,0.714285714285714,-2.12857142857143,"NdR_hstel_2016_p23_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2013",8555,8176,7647,2015,0,2014,2014,1,1,"young","young","young - young",2.15996437,2.71428571428571,2.87142857142857,1.71428571428571,1.87142857142857,1.71428571428571,1.87142857142857,"NdR_hstel_2016_p10_data.csvresultstotal.csv",0,1,2015,0
"2014",8557,6724,6786,2015,0,2013,2013,2,2,"young","young","young - young",0.791462562,2.71428571428571,2.87142857142857,0.714285714285714,0.871428571428571,0.714285714285714,0.871428571428571,"NdR_hstel_2016_p16_data.csvresultstotal.csv",0,1,2015,0
"2015",8559,6724,6786,2015,0,2013,2013,2,2,"young","young","young - young",0.940108836,2.71428571428571,2.87142857142857,0.714285714285714,0.871428571428571,0.714285714285714,0.871428571428571,"NdR_hstel_2016_p12_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2016",8567,7679,7814,2015,0,2014,2014,1,1,"young","young","young - young",1.396474584,2.71428571428571,2.87142857142857,1.71428571428571,1.87142857142857,1.71428571428571,1.87142857142857,"NdR_hstel_2016_p21_data.csvresultstotal.csv",0,1,2015,0
"2017",8573,6384,5424,2015,0,2012,2011,3,4,"young","old","young - old",0.693735333,2.71428571428571,2.87142857142857,0.285714285714286,1.12857142857143,-0.285714285714286,-1.12857142857143,"NdR_hstel_2016_p12_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2018",8586,6392,7017,2015,0,2012,2013,3,2,"young","young","young - young",0.932179363,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p10_data.csvresultstotal.csv",0,1,2015,0
"2019",8595,7942,6902,2015,0,2014,2013,1,2,"young","young","young - young",0.918419811,2.71428571428571,2.87142857142857,1.71428571428571,0.871428571428571,1.71428571428571,0.871428571428571,"NdR_hstel_2016_p16_data.csvresultstotal.csv",0,1,2015,0
"2020",8601,4967,5466,2015,0,2010,2011,5,4,"old","old","old - old",2.504410505,2.71428571428571,2.87142857142857,2.28571428571429,1.12857142857143,-2.28571428571429,-1.12857142857143,"NdR_hstel_2016_p4_data.csvresultstotal.csv",0,1,2015,0
"2021",8601,4967,5466,2015,0,2010,2011,5,4,"old","old","old - old",2.504410505,2.71428571428571,2.87142857142857,2.28571428571429,1.12857142857143,-2.28571428571429,-1.12857142857143,"NdR_hstel_2016_p4_data.csvresultstotal.csv",0,1,2015,0
"2022",8605,8636,6862,2015,0,2014,2013,1,2,"young","young","young - young",0.780232768,2.71428571428571,2.87142857142857,1.71428571428571,0.871428571428571,1.71428571428571,0.871428571428571,"NdR_hstel_2016_p14_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2023",8606,8636,6862,2015,0,2014,2013,1,2,"young","young","young - young",0.905308327,2.71428571428571,2.87142857142857,1.71428571428571,0.871428571428571,1.71428571428571,0.871428571428571,"NdR_hstel_2016_p19_data.csvresultstotal.csv",0,1,2015,0
"2024",8607,8636,6862,2015,0,2014,2013,1,2,"young","young","young - young",1.235930167,2.71428571428571,2.87142857142857,1.71428571428571,0.871428571428571,1.71428571428571,0.871428571428571,"NdR_hstel_2016_p21_data.csvresultstotal.csv",0,1,2015,0
"2025",8608,8636,6862,2015,0,2014,2013,1,2,"young","young","young - young",1.005923345,2.71428571428571,2.87142857142857,1.71428571428571,0.871428571428571,1.71428571428571,0.871428571428571,"NdR_hstel_2016_p16_data.csvresultstotal.csv",0,1,2015,0
"2026",8609,6472,4896,2015,0,2012,2010,3,5,"young","old","young - old",1.470984006,2.71428571428571,2.87142857142857,0.285714285714286,2.12857142857143,-0.285714285714286,-2.12857142857143,"NdR_hstel_2016_p11_data.csvresultstotal.csv",0,1,2015,0
"2027",8610,6472,4896,2015,0,2012,2010,3,5,"young","old","young - old",1.697066086,2.71428571428571,2.87142857142857,0.285714285714286,2.12857142857143,-0.285714285714286,-2.12857142857143,"NdR_hstel_2016_p11_data.csvresultstotal.csv",0,1,2015,0
"2028",8611,7011,7570,2015,0,2013,2014,2,1,"young","young","young - young",1.604027888,2.71428571428571,2.87142857142857,0.714285714285714,1.87142857142857,0.714285714285714,1.87142857142857,"NdR_hstel_2016_p11_data.csvresultstotal.csv",0,1,2015,0
"2029",8624,4854,8642,2015,0,2010,2014,5,1,"old","young","old - young",1.097218742,2.71428571428571,2.87142857142857,2.28571428571429,1.87142857142857,-2.28571428571429,1.87142857142857,"NdR_hstel_2016_p16_data.csvresultstotal.csv",0,1,2015,0
"2030",8627,6472,4896,2015,0,2012,2010,3,5,"young","old","young - old",0.955733959,2.71428571428571,2.87142857142857,0.285714285714286,2.12857142857143,-0.285714285714286,-2.12857142857143,"NdR_hstel_2016_p21_data.csvresultstotal.csv",0,1,2015,0
"2031",8627,6472,4896,2015,0,2012,2010,3,5,"young","old","young - old",0.955733959,2.71428571428571,2.87142857142857,0.285714285714286,2.12857142857143,-0.285714285714286,-2.12857142857143,"NdR_hstel_2016_p9_data.csvresultstotal.csv",0,1,2015,0
"2032",8630,8055,6902,2015,0,2014,2013,1,2,"young","young","young - young",0.821734389,2.71428571428571,2.87142857142857,1.71428571428571,0.871428571428571,1.71428571428571,0.871428571428571,"NdR_hstel_2016_p8_data.csvresultstotal.csv",0,1,2015,0
"2033",8643,4976,5139,2015,0,2010,2011,5,4,"old","old","old - old",0.935716038,2.71428571428571,2.87142857142857,2.28571428571429,1.12857142857143,-2.28571428571429,-1.12857142857143,"NdR_hstel_2016_p8_data.csvresultstotal.csv",0,1,2015,0
"2034",8652,5625,5195,2015,0,2011,2011,4,4,"old","old","old - old",0.873166485,2.71428571428571,2.87142857142857,1.28571428571429,1.12857142857143,-1.28571428571429,-1.12857142857143,"NdR_hstel_2016_p10_data.csvresultstotal.csv",0,1,2015,0
"2035",8666,6316,6927,2015,0,2012,2013,3,2,"young","young","young - young",1.202706807,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p12_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2036",8677,6689,6768,2015,0,2013,2013,2,2,"young","young","young - young",2.000519314,2.71428571428571,2.87142857142857,0.714285714285714,0.871428571428571,0.714285714285714,0.871428571428571,"NdR_hstel_2016_p5_data.csvresultstotal.csv",0,1,2015,0
"2037",8680,6689,6768,2015,0,2013,2013,2,2,"young","young","young - young",1.449323595,2.71428571428571,2.87142857142857,0.714285714285714,0.871428571428571,0.714285714285714,0.871428571428571,"NdR_hstel_2016_p23_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2038",8697,6848,5004,2015,0,2013,2010,2,5,"young","old","young - old",1.806854677,2.71428571428571,2.87142857142857,0.714285714285714,2.12857142857143,0.714285714285714,-2.12857142857143,"NdR_hstel_2016_p19_data.csvresultstotal.csv",0,1,2015,0
"2039",8710,6472,4896,2015,0,2012,2010,3,5,"young","old","young - old",1.802719088,2.71428571428571,2.87142857142857,0.285714285714286,2.12857142857143,-0.285714285714286,-2.12857142857143,"NdR_hstel_2016_p12_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2040",8710,6472,4896,2015,0,2012,2010,3,5,"young","old","young - old",1.802719088,2.71428571428571,2.87142857142857,0.285714285714286,2.12857142857143,-0.285714285714286,-2.12857142857143,"NdR_hstel_2016_p16_data.csvresultstotal.csv",0,1,2015,0
"2041",8717,6250,6517,2015,0,2012,2012,3,3,"young","young","young - young",3.185954298,2.71428571428571,2.87142857142857,0.285714285714286,0.128571428571429,-0.285714285714286,-0.128571428571429,"NdR_hstel_2016_pRepA_meltcurve.csvresultstotal.csv",0,1,2015,0
"2042",8718,7894,8120,2015,0,2014,2014,1,1,"young","young","young - young",1.341602616,2.71428571428571,2.87142857142857,1.71428571428571,1.87142857142857,1.71428571428571,1.87142857142857,"NdR_hstel_2016_p12_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2043",8719,6644,6978,2015,0,2012,2013,3,2,"young","young","young - young",1.266408004,2.71428571428571,2.87142857142857,0.285714285714286,0.871428571428571,-0.285714285714286,0.871428571428571,"NdR_hstel_2016_p12_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2044",8720,6848,4960,2015,0,2013,2010,2,5,"young","old","young - old",1.759661241,2.71428571428571,2.87142857142857,0.714285714285714,2.12857142857143,0.714285714285714,-2.12857142857143,"NdR_hstel_2016_p12_meltcurve_data.csvresultstotal.csv",0,1,2015,0
"2045",8721,6269,6251,2015,0,2012,2012,3,3,"young","young","young - young",2.029292425,2.71428571428571,2.87142857142857,0.285714285714286,0.128571428571429,-0.285714285714286,-0.128571428571429,"NdR_hstel_2016_pRepA_meltcurve.csvresultstotal.csv",0,1,2015,0
