"","BirdID","Cohort","BroodRef","TSRatio","BroodName","NestboxRef","SocialDadID","SocialDadCertain","SocialdadIsGenetic","SocialMumID","SocialMumCertain","SocialMumIsGenetic","Notes","Cohort_dad","Cohort_mum","age_dad","age_mum","mean_social_dad","mean_social_mum","deltaSocialDad","deltaSocialMum","Plate","BloodAge","DNAAge","CaptureYear","offspring_age"
"897",4568,2009,1083,1.059934935,"I015",134,3370,TRUE,FALSE,4110,TRUE,FALSE,NA,"2006","2008",3,1,2.34615384615385,2.27586206896552,0.653846153846154,-1.27586206896552,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",4,0,2010,1
"898",4569,2009,1083,1.034044785,"I015",134,3370,TRUE,FALSE,4110,TRUE,FALSE,NA,"2006","2008",3,1,2.34615384615385,2.27586206896552,0.653846153846154,-1.27586206896552,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",4,0,2010,1
"899",4573,2009,1084,1.315184991,"I016",126,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",3,3,2.34615384615385,2.27586206896552,0.653846153846154,0.724137931034483,"MEM_Adults_plate18_250215_data.csvresultstotal.csv",4,1,2010,1
"900",4573,2009,1084,1.315184991,"I016",126,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",3,3,2.34615384615385,2.27586206896552,0.653846153846154,0.724137931034483,"MEM_Adults_plate18_250215_data.csvresultstotal.csv",1,4,2010,1
"902",4581,2009,1085,0.905519208,"I017",18,3764,TRUE,FALSE,4028,TRUE,FALSE,NA,"2007","2008",2,1,2.34615384615385,2.27586206896552,-0.346153846153846,-1.27586206896552,"MEM_Adults_plate17_260215_data.csvresultstotal.csv",4,1,2010,1
"905",4585,2009,1086,0.94798296,"I018",241,4087,TRUE,FALSE,4013,TRUE,FALSE,NA,NA,NA,NA,NA,2.34615384615385,2.27586206896552,NA,NA,"MEM_Adults_plate15_161014_data.csvresultstotal.csv",4,0,2010,1
"907",4607,2009,1091,1.409019746,"I023",59,3442,TRUE,FALSE,4037,TRUE,FALSE,NA,NA,"2008",NA,1,2.34615384615385,2.27586206896552,NA,-1.27586206896552,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",4,0,2010,1
"911",4620,2009,1094,1.019043147,"I026",82,3445,TRUE,FALSE,927,TRUE,FALSE,NA,"2006","2003",3,6,2.34615384615385,2.27586206896552,0.653846153846154,3.72413793103448,"MEM_Adults_plate19_240215_data.csvresultstotal.csv",4,1,2010,1
"913",4663,2009,1105,0.962681117,"I037",140,4509,TRUE,FALSE,4511,TRUE,FALSE,NA,"2008","2007",1,2,2.34615384615385,2.27586206896552,-1.34615384615385,-0.275862068965517,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",4,0,2010,1
"914",4663,2009,1105,0.962681117,"I037",140,4509,TRUE,FALSE,4511,TRUE,FALSE,NA,"2008","2007",1,2,2.34615384615385,2.27586206896552,-1.34615384615385,-0.275862068965517,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",1,3,2010,1
"918",4664,2009,1105,1.180696713,"I037",140,4509,TRUE,FALSE,4511,TRUE,FALSE,NA,"2008","2007",1,2,2.34615384615385,2.27586206896552,-1.34615384615385,-0.275862068965517,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",4,0,2010,1
"922",4679,2009,1110,0.986560678,"I042",23,4070,TRUE,FALSE,4034,TRUE,FALSE,NA,"2008","2008",1,1,2.34615384615385,2.27586206896552,-1.34615384615385,-1.27586206896552,"MEM_Adults_plate25_030315_data.csvresultstotal.csv",1,4,2010,1
"925",4686,2009,1111,1.255670125,"I043",65,3450,TRUE,FALSE,4059,TRUE,FALSE,NA,"2006","2008",3,1,2.34615384615385,2.27586206896552,0.653846153846154,-1.27586206896552,"MEM_Adults_plate15_161014_data.csvresultstotal.csv",1,3,2010,1
"926",4689,2009,1112,0.911862479,"I044",15,4023,TRUE,FALSE,4759,TRUE,FALSE,NA,"2008","2008",1,1,2.34615384615385,2.27586206896552,-1.34615384615385,-1.27586206896552,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",4,0,2010,1
"927",4699,2009,1114,1.170648878,"I046",26,4087,TRUE,FALSE,4013,TRUE,FALSE,NA,NA,NA,NA,NA,2.34615384615385,2.27586206896552,NA,NA,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",4,0,2010,1
"928",4699,2009,1114,1.170648878,"I046",26,4087,TRUE,FALSE,4013,TRUE,FALSE,NA,NA,NA,NA,NA,2.34615384615385,2.27586206896552,NA,NA,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",1,3,2010,1
"930",4703,2009,1115,0.952059205,"I047",44,4117,TRUE,FALSE,4078,TRUE,FALSE,NA,"2007","2008",2,1,2.34615384615385,2.27586206896552,-0.346153846153846,-1.27586206896552,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",1,3,2010,1
"931",4703,2009,1115,0.952059205,"I047",44,4117,TRUE,FALSE,4078,TRUE,FALSE,NA,"2007","2008",2,1,2.34615384615385,2.27586206896552,-0.346153846153846,-1.27586206896552,"MEM_Adults_plate17_260215_data.csvresultstotal.csv",4,1,2010,1
"932",4705,2009,1116,1.036967906,"I048",56,3442,TRUE,FALSE,4037,TRUE,FALSE,NA,NA,"2008",NA,1,2.34615384615385,2.27586206896552,NA,-1.27586206896552,"MEM_Adults_plate19_240215_data.csvresultstotal.csv",1,4,2010,1
"934",4706,2009,1116,0.985826132,"I048",56,3442,TRUE,FALSE,4037,TRUE,FALSE,NA,NA,"2008",NA,1,2.34615384615385,2.27586206896552,NA,-1.27586206896552,"MEM_Adults_plate19_240215_data.csvresultstotal.csv",4,1,2010,1
"935",4707,2009,1116,1.197471129,"I048",56,3442,TRUE,FALSE,4037,TRUE,FALSE,NA,NA,"2008",NA,1,2.34615384615385,2.27586206896552,NA,-1.27586206896552,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",4,0,2010,1
"936",4717,2009,1119,1.083022456,"I051",82,3445,TRUE,FALSE,927,TRUE,FALSE,NA,"2006","2003",3,6,2.34615384615385,2.27586206896552,0.653846153846154,3.72413793103448,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",4,0,2010,1
"937",4717,2009,1119,1.083022456,"I051",82,3445,TRUE,FALSE,927,TRUE,FALSE,NA,"2006","2003",3,6,2.34615384615385,2.27586206896552,0.653846153846154,3.72413793103448,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",1,3,2010,1
"939",4721,2009,1120,1.307548412,"I052",19,3496,TRUE,FALSE,3050,TRUE,FALSE,NA,"2006","2005",3,4,2.34615384615385,2.27586206896552,0.653846153846154,1.72413793103448,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",4,0,2010,1
"942",4722,2009,1120,0.980797172,"I052",19,3496,TRUE,FALSE,3050,TRUE,FALSE,NA,"2006","2005",3,4,2.34615384615385,2.27586206896552,0.653846153846154,1.72413793103448,"MEM_Adults_plate17_260215_data.csvresultstotal.csv",4,1,2010,1
"943",4722,2009,1120,0.980797172,"I052",19,3496,TRUE,FALSE,3050,TRUE,FALSE,NA,"2006","2005",3,4,2.34615384615385,2.27586206896552,0.653846153846154,1.72413793103448,"MEM_Adults_plate20_270215_data.csvresultstotal.csv",1,4,2010,1
"944",4722,2009,1120,0.980797172,"I052",19,3496,TRUE,FALSE,3050,TRUE,FALSE,NA,"2006","2005",3,4,2.34615384615385,2.27586206896552,0.653846153846154,1.72413793103448,"MEM_Adults_plate22_020315_data.csvresultstotal.csv",1,4,2010,1
"948",4723,2009,1120,1.337750665,"I052",19,3496,TRUE,FALSE,3050,TRUE,FALSE,NA,"2006","2005",3,4,2.34615384615385,2.27586206896552,0.653846153846154,1.72413793103448,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",4,0,2010,1
"949",4723,2009,1120,1.337750665,"I052",19,3496,TRUE,FALSE,3050,TRUE,FALSE,NA,"2006","2005",3,4,2.34615384615385,2.27586206896552,0.653846153846154,1.72413793103448,"MEM_Adults_plate20_270215_data.csvresultstotal.csv",1,4,2010,1
"956",4733,2009,1124,1.141081377,"I056",136,4039,TRUE,FALSE,4511,TRUE,FALSE,NA,"2008","2007",1,2,2.34615384615385,2.27586206896552,-1.34615384615385,-0.275862068965517,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",4,0,2010,1
"957",4733,2009,1124,1.141081377,"I056",136,4039,TRUE,FALSE,4511,TRUE,FALSE,NA,"2008","2007",1,2,2.34615384615385,2.27586206896552,-1.34615384615385,-0.275862068965517,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",1,3,2010,1
"961",4737,2009,1125,0.926695687,"I057",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",3,3,2.34615384615385,2.27586206896552,0.653846153846154,0.724137931034483,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",4,0,2010,1
"962",4737,2009,1125,0.926695687,"I057",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",3,3,2.34615384615385,2.27586206896552,0.653846153846154,0.724137931034483,"MEM_Adults_plate21_260215_data.csvresultstotal.csv",1,4,2010,1
"963",4738,2009,1125,0.790361796,"I057",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",3,3,2.34615384615385,2.27586206896552,0.653846153846154,0.724137931034483,"MEM_Adults_plate18_250215_data.csvresultstotal.csv",4,1,2010,1
"964",4739,2009,1126,1.180465765,"I058",144,2605,TRUE,FALSE,4084,TRUE,FALSE,NA,"2005",NA,4,NA,2.34615384615385,2.27586206896552,1.65384615384615,NA,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",4,0,2010,1
"965",4739,2009,1126,1.180465765,"I058",144,2605,TRUE,FALSE,4084,TRUE,FALSE,NA,"2005",NA,4,NA,2.34615384615385,2.27586206896552,1.65384615384615,NA,"MEM_Adults_plate15_161014_data.csvresultstotal.csv",4,0,2010,1
"966",4739,2009,1126,1.180465765,"I058",144,2605,TRUE,FALSE,4084,TRUE,FALSE,NA,"2005",NA,4,NA,2.34615384615385,2.27586206896552,1.65384615384615,NA,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",1,3,2010,1
"968",4744,2009,1128,1.218266194,"I060",31,3684,TRUE,FALSE,4034,TRUE,FALSE,NA,"2007","2008",2,1,2.34615384615385,2.27586206896552,-0.346153846153846,-1.27586206896552,"MEM_Adults_plate15_161014_data.csvresultstotal.csv",1,3,2010,1
"969",4744,2009,1128,1.218266194,"I060",31,3684,TRUE,FALSE,4034,TRUE,FALSE,NA,"2007","2008",2,1,2.34615384615385,2.27586206896552,-0.346153846153846,-1.27586206896552,"MEM_Adults_plate18_250215_data.csvresultstotal.csv",4,1,2010,1
"974",4756,2009,NA,1.135147676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34615384615385,2.27586206896552,NA,NA,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",4,0,2010,1
"975",4757,2009,NA,0.870874683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34615384615385,2.27586206896552,NA,NA,"MEM_Adults_plate19_240215_data.csvresultstotal.csv",4,1,2010,1
"979",4758,2009,NA,1.204940273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34615384615385,2.27586206896552,NA,NA,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",4,0,2010,1
"980",4758,2009,NA,1.204940273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34615384615385,2.27586206896552,NA,NA,"MEM_Adults_plate17_260215_data.csvresultstotal.csv",1,4,2010,1
"983",4761,2009,NA,1.030009501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34615384615385,2.27586206896552,NA,NA,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",4,0,2010,1
"984",4763,2011,1316,1.105244036,"K114",101,4847,TRUE,FALSE,4862,TRUE,FALSE,NA,NA,"2010",NA,1,NA,1,NA,0,"MEM_Adults_plate31_060513_data.csvresultstotal.csv",3,0,2011,0
"985",4765,2010,1132,0.837439843,"J001",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",4,4,3.04761904761905,2.40909090909091,0.952380952380953,1.59090909090909,"MEM_Adults_plate18_250215_data.csvresultstotal.csv",0,4,2011,1
"986",4765,2010,1132,0.837439843,"J001",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",4,4,3.04761904761905,2.40909090909091,0.952380952380953,1.59090909090909,"MEM_Adults_plate19_240215_data.csvresultstotal.csv",3,1,2011,1
"987",4765,2010,1132,0.837439843,"J001",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",4,4,3.04761904761905,2.40909090909091,0.952380952380953,1.59090909090909,"MEM_Adults_plate21_260215_data.csvresultstotal.csv",0,4,2011,1
"988",4766,2010,1132,1.276501946,"J001",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",4,4,3.04761904761905,2.40909090909091,0.952380952380953,1.59090909090909,"MEM_Adults_plate29_050315_data.csvresultstotal.csv",3,1,2011,1
"990",4768,2010,1133,2.40331622,"J002",121,4109,TRUE,FALSE,4760,TRUE,FALSE,NA,"2008",NA,2,NA,3.04761904761905,2.40909090909091,-1.04761904761905,NA,"MEM_Adults_plate23_020315_data.csvresultstotal.csv",0,4,2011,1
"999",4858,2010,1154,0.934394191,"J023",134,3370,TRUE,FALSE,4110,TRUE,FALSE,NA,"2006","2008",4,2,3.04761904761905,2.40909090909091,0.952380952380953,-0.409090909090909,"MEM_Adults_plate18_250215_data.csvresultstotal.csv",0,4,2011,1
"1000",4858,2010,1154,0.934394191,"J023",134,3370,TRUE,FALSE,4110,TRUE,FALSE,NA,"2006","2008",4,2,3.04761904761905,2.40909090909091,0.952380952380953,-0.409090909090909,"MEM_Adults_plate25_030315_data.csvresultstotal.csv",3,1,2011,1
"1002",4862,2010,1155,1.228610726,"J024",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",4,4,3.04761904761905,2.40909090909091,0.952380952380953,1.59090909090909,"MEM_Adults_plate25_030315_data.csvresultstotal.csv",1,3,2011,1
"1003",4863,2010,1155,1.644943035,"J024",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",4,4,3.04761904761905,2.40909090909091,0.952380952380953,1.59090909090909,"MEM_Adults_plate25_030315_data.csvresultstotal.csv",3,1,2011,1
"1004",4864,2010,1155,0.802884514,"J024",124,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",4,4,3.04761904761905,2.40909090909091,0.952380952380953,1.59090909090909,"MEM_Adults_plate21_260215_data.csvresultstotal.csv",1,3,2011,1
"1005",4868,2010,1156,1.550553907,"J025",137,4039,TRUE,FALSE,4049,TRUE,FALSE,NA,"2008","2008",2,2,3.04761904761905,2.40909090909091,-1.04761904761905,-0.409090909090909,"MEM_Adults_plate19_240215_data.csvresultstotal.csv",3,1,2011,1
"1006",4870,2010,1156,1.630717851,"J025",137,4039,TRUE,FALSE,4049,TRUE,FALSE,NA,"2008","2008",2,2,3.04761904761905,2.40909090909091,-1.04761904761905,-0.409090909090909,"MEM_Adults_plate24_030315_data.csvresultstotal.csv",3,1,2011,1
"1010",4873,2010,1157,0.759598076,"J026",136,4753,TRUE,FALSE,4037,TRUE,FALSE,NA,NA,"2008",NA,2,3.04761904761905,2.40909090909091,NA,-0.409090909090909,"MEM_Adults_plate20_270215_data.csvresultstotal.csv",1,3,2011,1
"1016",4885,2010,1160,1.5389152,"J029",298,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,3.04761904761905,2.40909090909091,NA,NA,"MEM_Adults_plate31_060513_data.csvresultstotal.csv",3,0,2011,1
"1017",4895,2010,1163,1.087570119,"J031",61,3450,TRUE,FALSE,4059,TRUE,FALSE,NA,"2006","2008",4,2,3.04761904761905,2.40909090909091,0.952380952380953,-0.409090909090909,"MEM_Adults_plate19_240215_data.csvresultstotal.csv",1,4,2010,0
"1021",4896,2010,1163,1.581048366,"J031",61,3450,TRUE,FALSE,4059,TRUE,FALSE,NA,"2006","2008",4,2,3.04761904761905,2.40909090909091,0.952380952380953,-0.409090909090909,"MEM_Adults_plate25_030315_data.csvresultstotal.csv",3,1,2011,1
"1026",4901,2010,1164,2.65542594,"J032",32,4119,TRUE,FALSE,4723,TRUE,FALSE,NA,"2008","2009",2,1,3.04761904761905,2.40909090909091,-1.04761904761905,-1.40909090909091,"MEM_Adults_plate15_161014_data.csvresultstotal.csv",1,3,2010,0
"1027",4903,2010,1164,0.903840169,"J032",32,4119,TRUE,FALSE,4723,TRUE,FALSE,NA,"2008","2009",2,1,3.04761904761905,2.40909090909091,-1.04761904761905,-1.40909090909091,"MEM_Adults_plate20_270215_data.csvresultstotal.csv",1,4,2010,0
"1028",4905,2010,1165,1.551173599,"J033",40,3717,TRUE,FALSE,4062,TRUE,FALSE,NA,"2007","2007",3,3,3.04761904761905,2.40909090909091,-0.0476190476190474,0.590909090909091,"MEM_Adults_plate24_030315_data.csvresultstotal.csv",3,1,2011,1
"1029",4906,2010,1165,1.96062645,"J033",40,3717,TRUE,FALSE,4062,TRUE,FALSE,NA,"2007","2007",3,3,3.04761904761905,2.40909090909091,-0.0476190476190474,0.590909090909091,"MEM_Adults_plate19_240215_data.csvresultstotal.csv",1,3,2011,1
"1030",4906,2010,1165,1.96062645,"J033",40,3717,TRUE,FALSE,4062,TRUE,FALSE,NA,"2007","2007",3,3,3.04761904761905,2.40909090909091,-0.0476190476190474,0.590909090909091,"MEM_Adults_plate29_050315_data.csvresultstotal.csv",1,3,2011,1
"1031",4907,2010,1165,1.121643395,"J033",40,3717,TRUE,FALSE,4062,TRUE,FALSE,NA,"2007","2007",3,3,3.04761904761905,2.40909090909091,-0.0476190476190474,0.590909090909091,"MEM_Adults_plate20_270215_data.csvresultstotal.csv",1,4,2010,0
"1032",4908,2010,1165,1.245767429,"J033",40,3717,TRUE,FALSE,4062,TRUE,FALSE,NA,"2007","2007",3,3,3.04761904761905,2.40909090909091,-0.0476190476190474,0.590909090909091,"MEM_Adults_plate31_060513_data.csvresultstotal.csv",3,0,2011,1
"1033",4909,2010,1166,1.718149507,"J034",55,4070,TRUE,FALSE,4739,TRUE,FALSE,NA,"2008","2009",2,1,3.04761904761905,2.40909090909091,-1.04761904761905,-1.40909090909091,"MEM_Adults_plate20_270215_data.csvresultstotal.csv",1,4,2010,0
